route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
36,26AP27-CPBlock-Weekday-11,29679939,36 S Ridgeway To South Common,,1,2806991,360041,1,1
36,26AP27-CPBlock-Weekday-11,29679940,36 S Ridgeway To South Common,,1,2806990,360041,1,1
36,26AP27-CPBlock-Weekday-11,29679941,36 N Ridgeway To Winston Churchill Station,,0,2806988,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679942,36 N Ridgeway To Winston Churchill Station,,0,2806989,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679943,36 N Ridgeway To Winston Churchill Station,,0,2806988,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679944,36 N Ridgeway To Winston Churchill Station,,0,2806989,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679945,36 N Ridgeway To Winston Churchill Station,,0,2806988,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679946,36 N Ridgeway To Winston Churchill Station,,0,2807068,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679947,36 N Ridgeway To Winston Churchill Station,,0,2806988,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679948,36 N Ridgeway To Winston Churchill Station,,0,2807068,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679949,36 N Ridgeway To Winston Churchill Station,,0,2806988,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679950,36 N Ridgeway To Winston Churchill Station,,0,2807068,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679951,36 N Ridgeway To Winston Churchill Station,,0,2806988,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679952,36 N Ridgeway To Winston Churchill Station,,0,2807068,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679953,36 N Ridgeway To Winston Churchill Station,,0,2806988,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679954,36 N Ridgeway To Winston Churchill Station,,0,2806991,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679955,36 N Ridgeway To Winston Churchill Station,,0,2806990,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679956,36 N Ridgeway To Winston Churchill Station,,0,2806991,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679957,36 N Ridgeway To Winston Churchill Station,,0,2806990,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679958,36 N Ridgeway To Winston Churchill Station,,0,2806991,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679959,36 N Ridgeway To Winston Churchill Station,,0,2806990,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679960,36 N Ridgeway To Winston Churchill Station,,0,2806991,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679961,36 N Ridgeway To Winston Churchill Station,,0,2806990,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679962,36 N Ridgeway To Winston Churchill Station,,0,2806991,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679963,36 N Ridgeway To Winston Churchill Station,,0,2806990,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679964,36 N Ridgeway To Winston Churchill Station,,0,2806991,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679965,36 N Ridgeway To Winston Churchill Station,,0,2806990,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679966,36 N Ridgeway To Winston Churchill Station,,0,2806991,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679967,36 N Ridgeway To Winston Churchill Station,,0,2806990,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679968,36 N Ridgeway To Winston Churchill Station,,0,2806991,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679969,36 N Ridgeway To Winston Churchill Station,,0,2806990,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679970,36 N Ridgeway To Winston Churchill Station,,0,2806991,360044,1,1
36,26AP27-CPBlock-Weekday-11,29679971,36 N Ridgeway To Winston Churchill Station,,0,2806990,360044,1,1
57,26AP27-CPBlock-Weekday-11,29680055,57 E Courtneypark To Renforth Station,,0,2806966,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680056,57 E Courtneypark To Renforth Station,,0,2806967,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680057,57A E Courtneypark To Renforth Station,,0,2806968,570149,1,1
57,26AP27-CPBlock-Weekday-11,29680058,57 E Courtneypark To Renforth Station,,0,2806969,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680059,57 E Courtneypark To Renforth Station,,0,2806983,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680060,57 E Courtneypark To Renforth Station,,0,2806965,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680061,57 E Courtneypark To Renforth Station,,0,2806984,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680062,57A E Courtneypark To Renforth Station,,0,2806971,570149,1,1
57,26AP27-CPBlock-Weekday-11,29680063,57 E Courtneypark To Renforth Station,,0,2806972,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680064,57A E Courtneypark To Renforth Station,,0,2806966,570149,1,1
57,26AP27-CPBlock-Weekday-11,29680065,57 E Courtneypark To Renforth Station,,0,2806973,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680066,57A E Courtneypark To Renforth Station,,0,2806967,570149,1,1
57,26AP27-CPBlock-Weekday-11,29680067,57 E Courtneypark To Renforth Station,,0,2806970,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680068,57 E Courtneypark To Renforth Station,,0,2806968,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680069,57 E Courtneypark To Renforth Station,,0,2806969,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680070,57A E Courtneypark To Renforth Station,,0,2806983,570149,1,1
57,26AP27-CPBlock-Weekday-11,29680071,57 E Courtneypark To Renforth Station,,0,2806965,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680072,57 E Courtneypark To Renforth Station,,0,2806984,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680073,57 E Courtneypark To Renforth Station,,0,2806974,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680074,57 E Courtneypark To Renforth Station,,0,2806971,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680075,57 E Courtneypark To Renforth Station,,0,2806972,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680076,57 E Courtneypark To Renforth Station,,0,2806966,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680077,57 E Courtneypark To Renforth Station,,0,2806967,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680078,57 E Courtneypark To Renforth Station,,0,2806968,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680079,57 E Courtneypark To Renforth Station,,0,2806983,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680080,57 E Courtneypark To Renforth Station,,0,2806984,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680081,57 E Courtneypark To Renforth Station,,0,2806972,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680082,57 E Courtneypark To Renforth Station,,0,2806967,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680083,57 E Courtneypark To Renforth Station,,0,2806968,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680084,57 E Courtneypark To Renforth Station,,0,2806983,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680085,57 E Courtneypark To Renforth Station,,0,2806984,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680086,57 E Courtneypark To Renforth Station,,0,2806972,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680087,57 E Courtneypark To Renforth Station,,0,2806967,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680088,57 E Courtneypark To Renforth Station,,0,2806968,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680089,57 E Courtneypark To Renforth Station,,0,2806975,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680090,57 E Courtneypark To Renforth Station,,0,2806976,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680091,57 E Courtneypark To Renforth Station,,0,2806983,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680092,57A E Courtneypark To Renforth Station,,0,2806977,570149,1,1
57,26AP27-CPBlock-Weekday-11,29680093,57 E Courtneypark To Renforth Station,,0,2806984,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680094,57 E Courtneypark To Renforth Station,,0,2806978,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680095,57 E Courtneypark To Renforth Station,,0,2806972,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680096,57A E Courtneypark To Renforth Station,,0,2806979,570149,1,1
57,26AP27-CPBlock-Weekday-11,29680097,57 E Courtneypark To Renforth Station,,0,2806987,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680098,57 E Courtneypark To Renforth Station,,0,2806967,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680099,57 E Courtneypark To Renforth Station,,0,2806986,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680100,57A E Courtneypark To Renforth Station,,0,2806968,570149,1,1
57,26AP27-CPBlock-Weekday-11,29680101,57 E Courtneypark To Renforth Station,,0,2806975,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680102,57 E Courtneypark To Renforth Station,,0,2806976,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680103,57 E Courtneypark To Renforth Station,,0,2806983,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680104,57 E Courtneypark To Renforth Station,,0,2807135,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680105,57A E Courtneypark To Renforth Station,,0,2806977,570149,1,1
57,26AP27-CPBlock-Weekday-11,29680106,57 E Courtneypark To Renforth Station,,0,2806984,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680107,57 E Courtneypark To Renforth Station,,0,2806972,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680108,57A E Courtneypark To Renforth Station,,0,2806979,570149,1,1
57,26AP27-CPBlock-Weekday-11,29680109,57 E Courtneypark To Renforth Station,,0,2806967,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680110,57 E Courtneypark To Renforth Station,,0,2806975,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680111,57 E Courtneypark To Renforth Station,,0,2806983,570148,1,1
57,26AP27-CPBlock-Weekday-11,29680112,57A W Courtneypark To Sheridan College,,1,2806966,570155,1,1
57,26AP27-CPBlock-Weekday-11,29680113,57A W Courtneypark To Sheridan College,,1,2806967,570155,1,1
57,26AP27-CPBlock-Weekday-11,29680114,57 W Courtneypark To Sheridan College,,1,2806970,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680115,57 W Courtneypark To Sheridan College,,1,2806968,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680116,57A W Courtneypark To Sheridan College,,1,2806969,570155,1,1
57,26AP27-CPBlock-Weekday-11,29680117,57 W Courtneypark To Sheridan College,,1,2806983,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680118,57 W Courtneypark To Sheridan College,,1,2806965,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680119,57 W Courtneypark To Sheridan College,,1,2806984,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680120,57A W Courtneypark To Sheridan College,,1,2806974,570155,1,1
57,26AP27-CPBlock-Weekday-11,29680121,57 W Courtneypark To Sheridan College,,1,2806971,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680122,57 W Courtneypark To Sheridan College,,1,2806972,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680123,57 W Courtneypark To Sheridan College,,1,2806966,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680124,57 W Courtneypark To Sheridan College,,1,2806973,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680125,57 W Courtneypark To Sheridan College,,1,2806967,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680126,57 W Courtneypark To Sheridan College,,1,2806970,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680127,57 W Courtneypark To Sheridan College,,1,2806968,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680128,57 W Courtneypark To Sheridan College,,1,2806969,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680129,57 W Courtneypark To Sheridan College,,1,2806983,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680130,57 W Courtneypark To Sheridan College,,1,2806965,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680131,57 W Courtneypark To Sheridan College,,1,2806984,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680132,57 W Courtneypark To Sheridan College,,1,2806974,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680133,57 W Courtneypark To Sheridan College,,1,2806972,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680134,57 W Courtneypark To Sheridan College,,1,2806966,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680135,57 W Courtneypark To Sheridan College,,1,2806967,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680136,57 W Courtneypark To Sheridan College,,1,2806968,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680137,57 W Courtneypark To Sheridan College,,1,2806983,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680138,57 W Courtneypark To Sheridan College,,1,2806984,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680139,57 W Courtneypark To Sheridan College,,1,2806972,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680140,57 W Courtneypark To Sheridan College,,1,2806967,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680141,57 W Courtneypark To Sheridan College,,1,2806968,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680142,57 W Courtneypark To Sheridan College,,1,2806983,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680143,57 W Courtneypark To Sheridan College,,1,2806984,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680144,57 W Courtneypark To Sheridan College,,1,2806972,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680145,57 W Courtneypark To Sheridan College,,1,2806967,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680146,57 W Courtneypark To Sheridan College,,1,2806968,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680147,57 W Courtneypark To Sheridan College,,1,2806975,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680148,57A W Courtneypark To Sheridan College,,1,2806976,570155,1,1
57,26AP27-CPBlock-Weekday-11,29680149,57 W Courtneypark To Sheridan College,,1,2806983,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680150,57 W Courtneypark To Sheridan College,,1,2807135,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680151,57 W Courtneypark To Sheridan College,,1,2806977,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680152,57A W Courtneypark To Sheridan College,,1,2806984,570155,1,1
57,26AP27-CPBlock-Weekday-11,29680153,57 W Courtneypark To Sheridan College,,1,2806978,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680154,57 W Courtneypark To Sheridan College,,1,2806972,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680155,57 W Courtneypark To Sheridan College,,1,2806979,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680156,57 W Courtneypark To Sheridan College,,1,2806987,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680157,57A W Courtneypark To Sheridan College,,1,2806967,570155,1,1
57,26AP27-CPBlock-Weekday-11,29680158,57 W Courtneypark To Sheridan College,,1,2806986,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680159,57 W Courtneypark To Sheridan College,,1,2806968,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680160,57 W Courtneypark To Sheridan College,,1,2806975,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680161,57 W Courtneypark To Sheridan College,,1,2806976,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680162,57 W Courtneypark To Sheridan College,,1,2806983,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680163,57A W Courtneypark To Sheridan College,,1,2806977,570155,1,1
57,26AP27-CPBlock-Weekday-11,29680164,57 W Courtneypark To Sheridan College,,1,2806984,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680165,57 W Courtneypark To Sheridan College,,1,2806972,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680166,57 W Courtneypark To Sheridan College,,1,2806979,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680167,57A W Courtneypark To Sheridan College,,1,2806967,570155,1,1
57,26AP27-CPBlock-Weekday-11,29680168,57 W Courtneypark To Sheridan College,,1,2806975,570156,1,1
57,26AP27-CPBlock-Weekday-11,29680169,57 W Courtneypark To Sheridan College,,1,2806983,570156,1,1
90,26AP27-CPBlock-Weekday-11,29680253,90 W Terragar To Meadowvale,,1,2806980,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680254,90 W Terragar To Meadowvale,,1,2806980,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680255,90 W Terragar To Meadowvale,,1,2806980,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680256,90 E Copenhagen To Meadowvale,,0,2806981,900057,1,1
90,26AP27-CPBlock-Weekday-11,29680257,90 E Copenhagen To Meadowvale,,0,2806980,900057,1,1
90,26AP27-CPBlock-Weekday-11,29680258,90 W Terragar To Meadowvale,,1,2806981,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680259,90 E Copenhagen To Meadowvale,,0,2806981,900057,1,1
90,26AP27-CPBlock-Weekday-11,29680260,90 W Terragar To Meadowvale,,1,2806980,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680261,90 E Copenhagen To Meadowvale,,0,2806980,900057,1,1
90,26AP27-CPBlock-Weekday-11,29680262,90 W Terragar To Meadowvale,,1,2806981,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680263,90 E Copenhagen To Meadowvale,,0,2806981,900057,1,1
90,26AP27-CPBlock-Weekday-11,29680264,90 W Terragar To Meadowvale,,1,2806980,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680265,90 E Copenhagen To Meadowvale,,0,2806980,900057,1,1
90,26AP27-CPBlock-Weekday-11,29680266,90 W Terragar To Meadowvale,,1,2806981,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680267,90 E Copenhagen To Meadowvale,,0,2806981,900057,1,1
90,26AP27-CPBlock-Weekday-11,29680268,90 W Terragar To Meadowvale,,1,2806980,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680269,90 W Terragar To Meadowvale,,1,2806981,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680270,90 E Copenhagen To Meadowvale,,0,2806981,900058,1,1
90,26AP27-CPBlock-Weekday-11,29680271,90 W Terragar To Meadowvale,,1,2806981,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680272,90 E Copenhagen To Meadowvale,,0,2806981,900058,1,1
90,26AP27-CPBlock-Weekday-11,29680273,90 W Terragar To Meadowvale,,1,2806981,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680274,90 E Copenhagen To Meadowvale,,0,2806981,900058,1,1
90,26AP27-CPBlock-Weekday-11,29680275,90 W Terragar To Meadowvale,,1,2806981,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680276,90 E Copenhagen To Meadowvale,,0,2806981,900058,1,1
90,26AP27-CPBlock-Weekday-11,29680277,90 W Terragar To Meadowvale,,1,2806981,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680278,90 E Copenhagen To Meadowvale,,0,2806981,900058,1,1
90,26AP27-CPBlock-Weekday-11,29680279,90 W Terragar To Meadowvale,,1,2806981,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680280,90 E Copenhagen To Meadowvale,,0,2806981,900058,1,1
90,26AP27-CPBlock-Weekday-11,29680281,90 W Terragar To Meadowvale,,1,2806981,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680282,90 E Copenhagen To Meadowvale,,0,2806982,900058,1,1
90,26AP27-CPBlock-Weekday-11,29680283,90 W Terragar To Meadowvale,,1,2806982,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680284,90 E Copenhagen To Meadowvale,,0,2806981,900058,1,1
90,26AP27-CPBlock-Weekday-11,29680285,90 W Terragar To Meadowvale,,1,2806981,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680286,90 E Copenhagen To Meadowvale,,0,2806982,900058,1,1
90,26AP27-CPBlock-Weekday-11,29680287,90 W Terragar To Meadowvale,,1,2806982,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680288,90 E Copenhagen To Meadowvale,,0,2806981,900058,1,1
90,26AP27-CPBlock-Weekday-11,29680289,90 W Terragar To Meadowvale,,1,2806981,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680290,90 E Copenhagen To Meadowvale,,0,2806982,900058,1,1
90,26AP27-CPBlock-Weekday-11,29680291,90 W Terragar To Meadowvale,,1,2806982,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680292,90 E Copenhagen To Meadowvale,,0,2806981,900059,1,1
90,26AP27-CPBlock-Weekday-11,29680293,90 W Terragar To Meadowvale,,1,2806981,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680294,90 E Copenhagen To Meadowvale,,0,2806982,900059,1,1
90,26AP27-CPBlock-Weekday-11,29680295,90 W Terragar To Meadowvale,,1,2806982,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680296,90 E Copenhagen To Meadowvale,,0,2806981,900059,1,1
90,26AP27-CPBlock-Weekday-11,29680297,90 W Terragar To Meadowvale,,1,2806981,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680298,90 E Copenhagen To Meadowvale,,0,2806982,900059,1,1
90,26AP27-CPBlock-Weekday-11,29680299,90 W Terragar To Meadowvale,,1,2806982,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680300,90 E Copenhagen To Meadowvale,,0,2806981,900059,1,1
90,26AP27-CPBlock-Weekday-11,29680301,90 W Terragar To Meadowvale,,1,2806981,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680302,90 E Copenhagen To Meadowvale,,0,2806982,900059,1,1
90,26AP27-CPBlock-Weekday-11,29680303,90 W Terragar To Meadowvale,,1,2806982,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680304,90 E Copenhagen To Meadowvale,,0,2806981,900059,1,1
90,26AP27-CPBlock-Weekday-11,29680305,90 W Terragar To Meadowvale,,1,2806981,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680306,90 E Copenhagen To Meadowvale,,0,2806982,900059,1,1
90,26AP27-CPBlock-Weekday-11,29680307,90 W Terragar To Meadowvale,,1,2806982,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680308,90 E Copenhagen To Meadowvale,,0,2806982,900058,1,1
90,26AP27-CPBlock-Weekday-11,29680309,90 W Terragar To Meadowvale,,1,2806982,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680310,90 E Copenhagen To Meadowvale,,0,2806982,900058,1,1
90,26AP27-CPBlock-Weekday-11,29680311,90 W Terragar To Meadowvale,,1,2806982,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680312,90 E Copenhagen To Meadowvale,,0,2806982,900058,1,1
90,26AP27-CPBlock-Weekday-11,29680313,90 W Terragar To Meadowvale,,1,2806982,900060,1,1
90,26AP27-CPBlock-Weekday-11,29680314,90 E Copenhagen To Meadowvale,,0,2806982,900058,1,1
90,26AP27-CPBlock-Weekday-11,29680315,90 W Terragar To Meadowvale,,1,2806982,900060,1,1
8,26AP27-CPBlock-Weekday-11,29680515,8 S Cawthra To Port Credit Go,,1,2807003,80246,1,1
8,26AP27-CPBlock-Weekday-11,29680516,8 N Cawthra To City Centre,,0,2807003,80241,1,1
8,26AP27-CPBlock-Weekday-11,29680517,8 N Cawthra To City Centre,,0,2807004,80241,1,1
8,26AP27-CPBlock-Weekday-11,29680518,8 S Cawthra To Port Credit Go,,1,2807004,80246,1,1
8,26AP27-CPBlock-Weekday-11,29680519,8 N Cawthra To City Centre,,0,2807004,80241,1,1
8,26AP27-CPBlock-Weekday-11,29680520,8 N Cawthra To City Centre,,0,2807004,80241,1,1
8,26AP27-CPBlock-Weekday-11,29680521,8 S Cawthra To Port Credit Go,,1,2807004,80246,1,1
8,26AP27-CPBlock-Weekday-11,29680522,8 N Cawthra To City Centre,,0,2807004,80241,1,1
8,26AP27-CPBlock-Weekday-11,29680523,8 S Cawthra To Port Credit Go,,1,2807004,80246,1,1
8,26AP27-CPBlock-Weekday-11,29680524,8 S Cawthra To Port Credit Go,,1,2807004,80246,1,1
8,26AP27-CPBlock-Weekday-11,29680525,8 S Cawthra To Port Credit Go,,1,2807003,80246,1,1
8,26AP27-CPBlock-Weekday-11,29680526,8 S Cawthra To Port Credit Go,,1,2807004,80246,1,1
8,26AP27-CPBlock-Weekday-11,29680527,8 N Cawthra To City Centre,,0,2807003,80241,1,1
